fit_time,win_length_sec,weights,thresh,seed,sample,n_mfcc,max_points,hop_length_sec,distance,alpha,mean_auc,std_auc,rank,mean_train_auc,std_train_auc
2.194766044616699,0.9111111111111112,"(1, 1)",1222.2222222222222,28,10,20,150,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.7848611914401388,0.12286406394463681,50,0.765079365079365,0.053796843097754565
4.77085820833842,0.6444444444444445,"(1,)",2111.1111111111113,28,12,20,200,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.7835116637748216,0.08041072534037358,51,0.787742504409171,0.031617454631417866
3.2314743200937905,0.4666666666666667,"(1, 2)",2777.777777777778,28,14,15,250,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.7804463080778871,0.05145177187121177,52,0.7968389635056301,0.024426288784841196
3.2788589795430503,0.2,"(1,)",2111.1111111111113,28,18,15,100,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.4666666666666667,0.7784412955465587,0.023129123204761137,53,0.7882410799077465,0.019506423049643756
3.6446328163146973,0.5555555555555556,"(1,)",1666.6666666666667,28,14,10,250,0.32222222222222224,<function wasserstein at 0x7d55b84b4ae0>,0.7555555555555556,0.776701368806632,0.12262101246123723,54,0.8061988423099534,0.059608611106661075
7.84065047899882,0.37777777777777777,"(1, 2)",2111.1111111111113,28,12,20,100,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.3944444444444445,0.770493541546173,0.04551355114978001,55,0.8573293989960656,0.012501904707159292
1.2130746841430664,0.7333333333333334,"(2, 1)",1222.2222222222222,28,12,15,250,0.4555555555555556,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.7703441295546559,0.04322201845250939,56,0.8056799167910279,0.058802060672955216
14.532389799753824,0.6444444444444445,"(1, 1)",3000.0,28,12,10,200,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.538888888888889,0.7662859070753808,0.02972675140167425,57,0.8058483697372587,0.06991701780649873
10.11371890703837,0.6444444444444445,"(1, 2)",2333.3333333333335,28,18,15,150,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.8277777777777778,0.7616685945633316,0.044852613791476745,58,0.7791830597386152,0.023832125235902495
1.066250483194987,0.7333333333333334,"(1, 2)",3000.0,28,12,25,200,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.7508386350491613,0.007865109574658634,59,0.7893784199339754,0.06998671349689758
9.889482100804647,0.9111111111111112,"(1,)",2777.777777777778,28,14,10,250,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.7555555555555556,0.7491854636591478,0.06618932079286989,60,0.7864841948175282,0.035987345161323035
152.9684804280599,0.8222222222222222,"(1, 2)",1000.0,28,18,25,150,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.538888888888889,0.7450742240215925,0.06481041361076535,61,0.8080088635644191,0.04518384611227073
